Idx,Sensor_008,Sensor_035,Sensor_038,Sensor_048,Sensor_050
2020718,12,17,9,9,8
2020718,14,11,8,9,8
2020718,19,16,12,10,21
2020718,25,25,14,15,21
2020718,37,25,25,18,39
2020718,62,52,46,35,52
2020718,93,57,76,45,55
2020718,121,69,95,46,47
2020719,78,76,61,47,47
2020719,47,53,39,34,27
2020719,39,62,33,15,12
2020719,19,35,11,10,7
2020719,16,35,8,7,5
2020719,16,26,10,10,9
2020719,18,22,12,12,14
2020719,24,29,14,15,17
2020719,16,26,10,12,14
2020719,13,17,8,8,5
2020719,13,16,11,11,5
2020719,14,15,12,11,7
2020719,12,13,12,10,6
2020719,15,13,12,14,9
2020719,17,11,10,11,13
2020719,13,6,7,6,10
2020719,15,7,6,8,13
2020719,18,7,6,6,12
2020719,26,7,11,9,17
2020719,32,10,12,12,23
2020719,31,10,20,19,31
2020719,46,16,25,23,39
2020719,54,31,22,26,47
2020719,41,33,27,27,45
2020720,31,21,16,19,47
2020720,44,30,32,19,26
2020720,39,46,27,19,19
2020720,22,35,21,11,16
2020720,30,39,18,12,14
2020720,31,30,15,11,12
2020720,38,23,21,16,19
2020720,59,44,42,43,42
2020720,64,60,56,47,33
2020720,62,61,57,40,26
2020720,65,65,50,49,33
2020720,60,56,65,65,50
2020720,44,30,37,38,47
2020720,32,21,23,27,25
2020720,29,18,16,29,37
2020720,28,12,13,17,27
2020720,27,14,13,19,26
2020720,28,12,13,20,15
2020720,32,14,17,24,26
2020720,29,14,18,22,25
2020720,36,16,25,36,42
2020720,60,31,37,48,46
2020720,71,61,38,76,53
2020720,69,59,65,89,72
2020721,87,71,54,73,73
2020721,37,50,38,39,43
2020721,12,26,14,11,10
2020721,21,15,12,14,8
2020721,14,17,10,10,11
2020721,16,15,11,11,11
2020721,30,19,13,14,17
2020721,49,35,29,34,33
2020721,64,51,39,33,34
2020721,61,40,35,29,25
2020721,43,39,40,16,14
2020721,41,42,23,14,13
2020721,33,39,25,20,14
2020721,23,30,19,18,10
2020721,31,29,19,29,12
2020721,34,14,23,31,22
2020721,31,15,21,27,34
2020721,45,18,22,28,45
2020721,47,23,23,27,44
2020721,50,22,22,28,47
2020721,34,28,29,28,36
2020721,35,25,44,29,37
2020721,24,20,24,11,12
2020721,19,16,15,9,7
2020722,21,15,11,10,8
2020722,16,14,9,6,4
2020722,13,14,8,7,9
2020722,14,18,12,9,10
2020722,13,16,18,9,8
2020722,16,17,11,10,9
2020722,25,21,17,19,15
2020722,57,36,43,33,43
2020722,72,57,46,42,40
2020722,72,57,46,44,36
2020722,46,45,40,33,26
2020722,39,36,28,20,21
2020722,26,27,20,25,23
2020722,26,29,24,22,21
2020722,24,22,23,28,22
2020722,28,15,24,27,24
2020722,23,16,22,19,23
2020722,26,18,22,13,29
2020722,29,14,21,20,18
2020722,31,13,18,30,12
2020722,36,17,31,26,32
2020722,44.65127292,19,40,29,58
2020722,57,31,34,24,24
2020722,44,32,26,24,19
2020723,46,30,29,33,27
2020723,20,23,17,16,14
2020723,17,23,17,15,10
2020723,20,19,11,13,9
2020723,16,18,11,11,9
2020723,20,13,10,11,12
2020723,34,22,19,17,21
2020723,72,58,56,52,39
2020723,82,68,64,56,60
2020723,62,63,72,64,66
2020723,60,53,70,64,50
2020723,53,49,62,59,52
2020723,55,40,51,57,53
2020723,44,31,33,43,33
2020723,27,25,20,28,34
2020723,26,16,20,22,25
2020723,26,18,19,23,29
2020723,36,14,17,31,36
2020723,38,15,26,25,43
2020723,37,20,26,29,45
2020723,60,25,29,29,56
2020723,56,37,61,45,54
2020723,48,42,41,35,47
2020723,45,27,20,23,36
2020724,40,23,26,30,34
2020724,35,37,26,28,21
2020724,24,27,29,18,12
2020724,13,20,15,9,8
2020724,12,33,12,7,5
2020724,15,24,10,7,5
2020724,26,15,16,11,18
2020724,57,40,40,27,32
2020724,53,58,44,34,33
2020724,60,59,41,30,21
2020724,53,53,42,31,23
2020724,49,46,34,31,28
2020724,47,29,40,36,40
2020724,42,31,30,36,35
2020724,43,15,20,30,34
2020724,37,11,39.74384143,24,25
2020724,31,10,18,15,20
2020724,34,10,14,15,26
2020724,35,12,14,21,28
2020724,37,16,19,22,39
2020724,50,23,29,24,59
2020724,36,31,32,33,42
2020724,29,37,33,16,21
2020724,23,24,15,10,10
2020725,18,17,9,5,4
2020725,13,11,9,4,3
2020725,9,10,7,5,3
2020725,9,9,6,3,3
2020725,9,12,6,3,3
2020725,9,25,6,3,3
2020725,11,18,10,5,5
2020725,14,17,11,7,7
2020725,16,22,13,7,6
2020725,27,30,20,10,6
2020725,21,20,18,16,9
2020725,19,19,20,15,10
2020725,21,18,22,21,12
2020725,19,16,17,16,17
2020725,18,13,13,13,16
2020725,16,10,8,10,15
2020725,15,7,7,8,10
2020725,18,8,8,10,10
2020725,21,9,9,12,14
2020725,27,9,13,15,18
2020725,34,9,17,21,31
2020725,46,18,20,28,36
2020725,62,28,36,31,55
2020725,74,34,37,40,41
2020726,46,41,31,35,74
2020726,73,33,37,29,52
2020726,73,58,61,43,42
2020726,50,52,29,36,33
2020726,40,30,27,23,15
2020726,42,27,26,36,38
2020726,46,74,30,36,32
2020726,33,48,35,27,34
2020726,20,30,39,16,24
2020726,16,19,13,9,8
2020726,17,17,15,8,5
2020726,16,17,13,9,6
2020726,13,14,14,11,8
2020726,15,10,11,13,13
2020726,15,10,9,11,14
2020726,14,7,8,9,8
2020726,15,8,8,8,11
2020726,20,9,8,10,8
2020726,19,10,8,11,15
2020726,29,8,13,16,25
2020726,33,13,26,21,45
2020726,79,39,39,37,59
2020726,87,62,47,47,66
2020726,101,53,68,70,70
2020727,103,74,75,60,69
2020727,31,34,19,20,13
2020727,40,36,20,20,14
2020727,33,31,19,21,14
2020727,23,26,11,10,7
2020727,18,36,11,9,10
2020727,35,25,25,16,19
2020727,65,38,38,33,33
2020727,71,48,52,44,38
2020727,69,58,43,41,29
2020727,47,45,39.74384143,35,22
2020727,35,39,39.74384143,28,24
2020727,40,32,40,36,25
2020727,47,40.82695637,30,33,33
2020727,33,19,22,27,31
2020727,33,17,18,19,24
2020727,31,16,21,27,31
2020727,36,13,20,22,27
2020727,34,17,20,26,45
2020727,39,17,20,20,34
2020727,50,19,26,35.6993103,48
2020727,44.65127292,43,38,44,65
2020727,75,38,36,40,64
2020727,54,28,26,27,44
2020728,33,26,17,24,28
2020728,23,20,16,26,21
2020728,14,10,10,13,11
2020728,13,8,7,9,9
2020728,12,11,10,11,6
2020728,13,15,12,10,8
2020728,36,37,22,25,23
2020728,71,59,50,53,46
2020728,97,78,57,73,74
2020728,83,85,79,78,65
2020728,49,32,43,44,51
2020728,38,27,26,27,30
2020728,31,17,19,25,29
2020728,31,14,17,26,35
2020728,35,12,18,23,27
2020728,27,10,17,25,23
2020728,27,16,17,15,30
2020728,30,13,19,19,33
2020728,34,17,19,19,31
2020728,29,12,21,22,36
2020728,32,18,19,20,57
2020728,54,30,41,12,39
2020728,65,38,47,32,49
2020728,83,45,46,53,52
2020729,82,60,70,49,42
2020729,35,48,40,19,15
2020729,17,15,11,8,8
2020729,17,15,12,10,7
2020729,21,21,11,10,5
2020729,20,26,10,7,5
2020729,39,30,21,22,16
2020729,64,52,49,36,36
2020729,73,47,44,47,39
2020729,44.65127292,45,60,26,18
2020729,44,41,35,31,19
2020729,43,48,36,27,16
2020729,40,40,31,31,22
2020729,31,37,24,25,19
2020729,29,25,21,29,17
2020729,23,13,22,21,19
2020729,27,15,15,18,14
2020729,29,16,16,18,16
2020729,29,15,19,20,25
2020729,31,16,23,21,17
2020729,46,21,23,19,17
2020729,80,39,35,31,30
2020729,80,63,52,61,73
2020729,28,24,18,22,12
2020730,16,15,11,15,9
2020730,15,13,10,9,5
2020730,12,10,6,6,3
2020730,11,14,6,5,2
2020730,12,15,7,7,4
2020730,10,10,7,9,5
2020730,21,19,11,10,8
2020730,49,41,32,24,26
2020730,66,43,48,36,34
2020730,59,50,43,25,20
2020730,46,42,38,18,13
2020730,38,48,31,24,15
2020730,36,44,34,29,20
2020730,31,32,24,43,19
2020730,33,24,19,35,20
2020730,25,20,12,25,18
2020730,24,13,14,21,17
2020730,25,15,15,21,27
2020730,35,27,18,29,14
2020730,38,21,21,31,23
2020730,36,17,21,29,37
2020730,43,18,20,29,39
2020730,43,19,17,21,35
2020730,48,14,19,26,40
2020731,44,22,23,24,35
2020731,41,40,43,47,52
2020731,47,56,42,57,44
2020731,35,46,32,27,13
2020731,22,37,32,19,16
2020731,23,35,30,25,22
2020731,42,43,31,28,29
2020731,58,54,42,34,36
2020731,60,61,49,41,36
2020731,57,61,48,34,28
2020731,51,66,43,38,30
2020731,58,52,48,55,38
2020731,53,42,46,46,51
2020731,40,20,24,35,35
2020731,38,14,20,24,49
2020731,38,11,15,19,23
2020731,29,13,18,19,27
2020731,35,11,19,20,30
2020731,40,12,18,23,33
2020731,41,12,20,25,39
2020731,46,15,25,30,52
2020731,59,35,38,44,62
2020731,81,50,28,35,60
2020731,56,46,37,32,51
202081,83,36,38,41,53
202081,47,24,41,42,56
202081,68,41,38,55,56
202081,56,50,21,31,34
202081,78,52,24,35,27
202081,34,32,21,18,25
202081,23,27,15,18,21
202081,33,28,18,23,26
202081,31,20,17,23,30
202081,34,22,21,22,26
202081,39,22,19,24,24
202081,27,18,15,16,23
202081,21,11,13,12,22
202081,22,13,12,13,21
202081,20,11,12,13,17
202081,16,8,8,9,18
202081,18,8,8,9,15
202081,17,8,8,7,14
202081,18,11,13,11,19
202081,19,17,13,14,23
202081,20,19,19,15,24
202081,44.65127292,26,32,22,32
202081,29,32,22,19,30
202081,28,29,19,15,26
202082,51,24,22,20,24
202082,31,20,24,25,30
202082,39,18,18,20,22
202082,31,22,16,20,21
202082,11,16,9,10,7
202082,10,15,7,5,3
202082,10,22,5,5,3
202082,13,16,9,10,5
202082,13,18,7,6,6
202082,10,12,8,5,8
202082,13,11,8,9,6
202082,16,14,12,11,8
202082,14,13,11,10,10
202082,13,11,11,10,12
202082,11,8,10,8,16
202082,13,7,6,6,10
202082,14,9,8,8,11
202082,17,12,10,10,17
202082,19,14,11,11,18
202082,22,15,14,11,19
202082,22,19,18,15,23
202082,14,19,19,14,24
202082,19,19,16,9,16
202082,11,12,9,3,4
202083,10,8,7,3,3
202083,10,8,5,3,1
202083,9,8,5,2,3
202083,5,5,6,2,2
202083,6,6,5,2,3
202083,6,9,4,3,3
202083,11,9,10,7,3
202083,24,19,16,13,11
202083,39,23,25,16,16
202083,25,29,27,13,9
202083,22,28,18,12,10
202083,21,21,20,10,13
202083,23,20,21,9,18
202083,18,14,14,9,18
202083,18,13,15,5,5
202083,15,11,14,15,12
202083,19,11,16,11,10
202083,22,11,10,8,5
202083,22,16,16,4,4
202083,27,14,19,5,5
202083,25,13,22,6,11
202083,22,18,26,10,19
202083,19,20,18,10,12
202083,15,14,13,5,6
202084,18,13,8,6,3
202084,12,9,5,2,1
202084,10,9,5,4,1
202084,8,8,5,4,1
202084,8,6,6,4,1
202084,12,9,4,4,2
202084,14,9,8,7,5
202084,25,19,23,15,10
202084,30,22,21,11,10
202084,27,22,17,14,7
202084,22,26,18,9,8
202084,21,24,19,8,7
202084,20,21,18,11,9
202084,15,16,18,12,12
202084,16,17,15,16,14
202084,15,13,17,16,16
202084,18,16,12,16,12
202084,19,17,13,18,18
202084,24,14,13,13,10
202084,22,12,16,18,12
202084,33,19,20,19,14
202084,52,25,28,25,18
202084,66,41,35,36,29
202084,26,33,25,12,15
202085,27,17,17,9,10
202085,22,14,11,8,7
202085,17,11,11,4,4
202085,10,13,4,3,2
202085,9,9,5,3,2
202085,14,10,6,5,4
202085,20,13,12,8,9
202085,39,26,24,25,19
202085,49,47,48,27,44
202085,40,36,22,25,25
202085,35,33,24,22,17
202085,34,41,24,27,16
202085,33,36,30,30,20
202085,31,28,28,30,29
202085,26,16,19,20,21
202085,23,11,14,14,14
202085,23,10,12,9,11
202085,24,10,12,15,13
202085,21,13,10,17,10
202085,24,19,18,17,11
202085,44,17,18,22,14
202085,53,34,37,35,23
202085,86,61,68,76,36
202085,120,71,84,97,88
202086,123,95,81,117,77
202086,106,97,78,83,66
202086,37,43,20,19,11
202086,18,18,10,13,7
202086,16,13,9,11,11
202086,27,17,11,12,9
202086,23,19,14,14,13
202086,39,26,31,23,22
202086,63,44,36,31,27
202086,60,44,29,32,22
202086,36,35,21,18,16
202086,27,33,27,18,15
202086,24,24,22,20,13
202086,22,23,14,16,9
202086,22,21,14,19,15
202086,17,11,15,16,21
202086,20,16,13,13,15
202086,21,14,15,14,22
202086,23,17,16,20,20
202086,22,13,18,19,19
202086,36,17,25,24,20
202086,44.65127292,36,23,28,22
202086,96,53,47,60,65
202086,60,59,43,51,46
202087,17,24,14,16,13
202087,16,24,12,13,10
202087,16,30,8,12,11
202087,17,19,9,9,6
202087,15,12,7,7,5
202087,13,13,9,8,9
202087,25,19,14,16,22
202087,49,34,29,33,42
202087,60,40.82695637,42,35,26
202087,48,44,26,26,22
202087,36,33,21,19,16
202087,38,46,32,29,16
202087,30,36,36,24,17
202087,33,31,32,31,16
202087,33,20,23,25,28
202087,28,12,14,18,24
202087,19,12,15,14,12
202087,17,11,15,13,18
202087,28,13,15,16,16
202087,33,14,19,20,30
202087,37,22,25,23,53
202087,60,56,31,29,63
202087,46,38,34,28,61
202087,49,34,40,36,43
202088,74,47,57,27,33
202088,57,65,63,53,54
202088,14,20,16,18,16
202088,13,15,13,11,9
202088,15,17,10,10,12
202088,15,21,11,11,12
202088,15,36,14,10,12
202088,19,22,15,12,11
202088,25,20,16,12,10
202088,31,32,22,15,8
202088,23,23,24,22,15
202088,26,24,15,22,10
202088,30,28,25,24,23
202088,28,25,26,23,23
202088,21,18,15,21,15
202088,16,10,10,11,20
202088,16,13,9,9,14
202088,12,16,10,8,11
202088,18,14,13,11,20
202088,31,24,17,16,21
202088,51,24,19,24,9
202088,92,61,69,59,29
202088,138,100,106,72,48
202088,122,110,124,73,53
202089,105,105,69,63,55
202089,42,47,32,39,50
202089,23,20,15,15,20
202089,29,24,20,23,28
202089,22,23,18,18,12
202089,13,21,10,8,5
202089,10,28,10,7,5
202089,12,14,8,9,8
202089,15,13,9,9,7
202089,17,15,11,8,7
202089,23,16,10,13,8
202089,14,13,11,12,8
202089,12,10,10,12,8
202089,13,8,10,10,9
202089,11,7,7,8,13
202089,11,5,5,6,10
202089,12,5,5,6,8
202089,14,5,6,6,10
202089,16,5,7,7,13
202089,22,9,11,11,21
202089,34,16,20,16,40
202089,57,25,63,35,81
202089,62,20,37,32,68
202089,46,21,44,37,48
2020810,53,25,33,33,37
2020810,40,35,27,32,20
2020810,44,38,31,49,41
2020810,19,17,22,18,18
2020810,15,16,18,14,10
2020810,14,15,16,13,9
2020810,21,16,20,25,17
2020810,43,20,28,32,28
2020810,56,27,44,47,52
2020810,67,40,60,61,57
2020810,61,32,63,58,58
2020810,52,35,44,53,53
2020810,48,28,30,46,38
2020810,36,40.82695637,26,32,34
2020810,25,19,16,20,17
2020810,23,20,16,16,11
2020810,25,19,12,16,10
2020810,44.65127292,20,12,15,13
2020810,44.65127292,18,13,17,9
2020810,20,12,11,14,10
2020810,24,16,14,18,12
2020810,21,18,15,19,12
2020810,21,19,15,18,15
2020810,21,22,12,7,7
2020811,22,17,24,12,15
2020811,11,17,10,9,8
2020811,12,18,11,9,8
2020811,10,15,9,9,9
2020811,14,16,10,11,7
2020811,16,15,11,13,14
2020811,24,22,15,16,14
2020811,44,33,28,25,21
2020811,57,41,45,29,24
2020811,44,34,39.74384143,21,23
2020811,43,38,35,24,32
2020811,38,33,28,31,36
2020811,38,33,28,36,45
2020811,31,31,28,38,43
2020811,26,24,20,25,33
2020811,27,24,22,21,29
2020811,22,31,22,19,19
2020811,24,28,22,21,24
2020811,25,19,23,19,32
2020811,32,27,26,18,24
2020811,25,26,20,17,18
2020811,44.65127292,24,17,13,10
2020811,21,19,20,12,8
2020811,16,19,20,14,16
2020812,14,17,15,10,11
2020812,12,15,13,7,8
2020812,10,16,12,6,7
2020812,8,12,9,7,6
2020812,12,15,9,10,6
2020812,12,22,12,13,13
2020812,21,18,21,16,27
2020812,31,20,38,32,36
2020812,37,47,38,39,28
2020812,31,42,39,27,14
2020812,29,36,25,23,15
2020812,25,31,26,24,14
2020812,26,29,27,31,21
2020812,26,27,24,28,25
2020812,18,17,16,19,17
2020812,18,12,12,14,14
2020812,18,9,10,11,12
2020812,17,9,11,12,16
2020812,24,10,13,15,20
2020812,25,10,13,13,20
2020812,28,12,16,16,24
2020812,29,22,20,27,34
2020812,34,28,28,23,30
2020812,25,24,16,16,20
2020813,21,27,17,15,17
2020813,22,26,14,16,22
2020813,21,22,12,13,17
2020813,16,16,10,10,13
2020813,13,19,9,12,13
2020813,20,18,10,11,15
2020813,26,23,16,17,23
2020813,43,41,37,34,54
2020813,58,55,55,52,29
2020813,60,65,47,49,36
2020813,63,69,41,56,47
2020813,54,51,27,48,44
2020813,41,42,35,45,35
2020813,32,30,25,29,26
2020813,24,16,14,18,20
2020813,21,12,10,14,12
2020813,21,9,12,11,9
2020813,21,10,11,13,17
2020813,32,10,11,14,27
2020813,30,10,12,17,26
2020813,35,18,17,21,31
2020813,44,25,26,31,37
2020813,53,39,32,45,36
2020813,63,53,49,75,44
2020814,65,78,37,55,46
2020814,96,106,62,70,42
2020814,91,84,84,68,58
2020814,50,69,47,30,20
2020814,30,35,20,14,12
2020814,30,37,25,17,14
2020814,37,45,34,22,20
2020814,48,49,43,32,35
2020814,35,46,47,27,36
2020814,40,48,33,25,19
2020814,41,47,30,28,23
2020814,32,33,27,27,23
2020814,32,30,25,31,26
2020814,28,21,21,21,24
2020814,25,16,16,19,17
2020814,17,11,15,15,16
2020814,21,11,12,11,18
2020814,26,8,11,11,13
2020814,28,10,11,14,18
2020814,31,11,15,13,22
2020814,34,13,16,17,38
2020814,49,22,24,23,49
2020814,46,24,23,23,40
2020814,41,28,20,20,41
2020815,34,21,18,16,24
2020815,30,19,16,17,21
2020815,31,17,14,19,21
2020815,22,19,15,16,16
2020815,22,18,11,13,12
2020815,27,22,17,17,13
2020815,25,30,13,21,14
2020815,23,19,13,12,15
2020815,21,20,13,13,15
2020815,22,22,14,17,15
2020815,19,18,10,12,12
2020815,15,10,8,8,9
2020815,15,9,7,7,9
2020815,14,6,8,7,12
2020815,13,7,5,7,9
2020815,12,5,5,6,6
2020815,10,5,4,5,7
2020815,11,5,5,7,8
2020815,12,6,5,7,9
2020815,16,7,5,10,13
2020815,18,8,8,11,13
2020815,21,11,9,11,13
2020815,22,11,9,12,17
2020815,23,15,11,12,21
2020816,20,14,12,13,17
2020816,19,12,8,8,16
2020816,13,11,6,7,13
2020816,10,9,6,6,8
2020816,9,11,6,5,6
2020816,12,15,7,8,8
2020816,18,17,10,12,10
2020816,28,20,18,19,15
2020816,22,28,18,16,14
2020816,15,18,17,14,13
2020816,13,14,8,9,10
2020816,12,14,9,10,6
2020816,13,13,10,10,9
2020816,11,9,10,9,11
2020816,10,9,7,7,10
2020816,10,5,4,5,7
2020816,8,5,4,4,5
2020816,10,6,4,5,6
2020816,12,6,7,8,8
2020816,17,7,10,9,13
2020816,19,10,11,13,20
2020816,44.65127292,17,19,14,26
2020816,22,21,16,14,21
2020816,35,22,31,22,24
2020817,34,20,13,18,28
2020817,21,22,13,14,17
2020817,19,16,10,14,16
2020817,15,17,9,10,11
2020817,14,17,10,12,10
2020817,16,14,13,14,9
2020817,19,12,15,14,20
2020817,31,16,21,28,43
2020817,38,31,32,40,42
2020817,37,40,32,26,35
2020817,45,34,31,37,37
2020817,31,22,16,25,25
2020817,18,13,11,14,14
2020817,16,10,10,12,12
2020817,17,9,8,11,18
2020817,16,7,9,11,11
2020817,17,9,9,10,11
2020817,19,8,8,10,15
2020817,21,8,10,11,14
2020817,22,8,12,10,24
2020817,23,9,12,14,18
2020817,18,13,15,14,19
2020817,25,18,13,13,22
2020817,27,14,11,13,22
2020818,19,14,13,13,16
2020818,15,17,10,12,9
2020818,10,14,8,8,10
2020818,14,11,7,9,8
2020818,12,10,7,7,8
2020818,11,10,7,7,7
2020818,12,13,9,9,12
2020818,35,16,29,17,31
2020818,51,53,38,28,51
2020818,59,63,50,51,53
2020818,50,45,43,43,36
2020818,37,37,29,31,32
2020818,28,22,23,27,25
2020818,22,14,14,17,18
2020818,19,11,10,14,13
2020818,17,11,9,12,14
2020818,14,9,10,8,14
2020818,17,9,9,8,11
2020818,23,8,9,16,14
2020818,26,8,11,13,23
2020818,23,11,14,18,25
2020818,30,17,21,25,27
2020818,35,28,18,26,24
2020818,34,29,21,29,22
2020819,40,32,24,29,21
2020819,28,22,17,21,21
2020819,22,19,9,13,12
2020819,19,12,9,14,13
2020819,27,26,11,14,27
2020819,33,44,18,36,15
2020819,42,49,31,46,22
2020819,47,47,49,54,48
2020819,54,48,50,51,46
2020819,56,53,55,62,53
2020819,60,52,38,50,50
2020819,43,30,31,32,33
2020819,30,13,13,19,21
2020819,25,14,11,14,19
2020819,22,25,9,14,13
2020819,19,9,9,12,14
2020819,18,10,9,10,18
2020819,21,8,8,9,19
2020819,24,9,10,11,23
2020819,30,10,11,14,23
2020819,29,12,17,17,29
2020819,40,19,18,18,37
2020819,36,25,27,24,39
2020819,36,22,24,20,27
2020820,30,16,35,27,30
2020820,22,21,28,42,25
2020820,27,54,38,52,26
2020820,55,66,55,60,50
2020820,44,60,51,45,40
2020820,49,56,44,44,32
2020820,54,49,43,52,43
2020820,61,52,57,58,61
2020820,72,54,54,50,51
2020820,67,56,50,56,46
2020820,50,53,46,49,49
2020820,52,56,43,45,43
2020820,43,36,33,39,34
2020820,23,15,13,21,24
2020820,21,10,11,17,18
2020820,20,10,12,13,19
2020820,22,11,14,13,18
2020820,22,12,10,17,20
2020820,36,11,11,16,21
2020820,30,11,14,21,24
2020820,32,14,17,18,22
2020820,43,19,24,22,47
2020820,46,25,26,28,48
2020820,48,29,29,30,39
2020821,39,21,16,17,26
2020821,32,23,10,15,15
2020821,24,18,10,17,17
2020821,22,25,9,12,8
2020821,24,31,10,22,10
2020821,23,24,12,20,9
2020821,27,16,8,14,11
2020821,29,24,16,24,20
2020821,28,28,17,23,17
2020821,25,22,17,19,16
2020821,24,16,12,15,15
2020821,21,14,10,14,15
2020821,17,10,9,13,14
2020821,19,9,9,13,12
2020821,19,9,8,12,13
2020821,16,7,8,10,10
2020821,14,7,8,7,10
2020821,21,7,7,8,10
2020821,19,7,5,8,12
2020821,21,7,8,10,14
2020821,23,8,10,11,17
2020821,44.65127292,10,8,12,18
2020821,19,10,7,10,16
2020821,24,19,13,15,17
2020822,20,19,13,14,15
2020822,14,21,18,17,10
2020822,16,13,9,13,11
2020822,16,15,10,13,7
2020822,10,15,9,5,4
2020822,9,27,13,6,6
2020822,10,25,12,7,10
2020822,12,22,12,8,9
2020822,20,21,12,9,8
2020822,28,18,11,8,6
2020822,29,20,12,9,4
2020822,12,15,7,10,6
2020822,13,14,10,12,8
2020822,14,11,9,10,16
2020822,14,10,9,11,11
2020822,10,9,7,6,12
2020822,10,6,7,6,7
2020822,11,5,6,6,9
2020822,14,8,6,6,9
2020822,20,12,9,11,16
2020822,27,16,15,17,20
2020822,53,31,30,38,37
2020822,56,34,30,27,39
2020822,37,34,37,21,31
2020823,19,25,22,8,7
2020823,18,28,19,10,9
2020823,11,14,14,9,7
2020823,9,12,5,6,3
2020823,7,10,4,2,2
2020823,9,21,5,2,2
2020823,8,14,6,3,3
2020823,9,16,8,5,5
2020823,10,15,8,5,5
2020823,9,13,9,4,3
2020823,11,15,8,5,2
2020823,8,10,9,4,4
2020823,8,8,9,3,4
2020823,10,9,7,3,4
2020823,8,10,7,3,4
2020823,8,7,39.74384143,4,10
2020823,8,8,6,3,2
2020823,11,7,7,8,4
2020823,13,9,9,8,5
2020823,20,14,15,8,4
2020823,33,12,19,12,7
2020823,68,30,55,37,21
2020823,70,53,62,57,32
2020823,23,23,21,13,19
2020824,18,14,10,8,11
2020824,11,10,7,3,6
2020824,9,11,5,2,4
2020824,7,9,4,2,4
2020824,7,9,3,2,2
2020824,8,11,5,3,2
2020824,15,12,8,8,8
2020824,30,22,19,17,17
2020824,46,31,27,23,25
2020824,43,36,27,21,17
2020824,39,38,23,20,12
2020824,27,29,22,21,18
2020824,20,21,16,18,12
2020824,17,18,20,17,12
2020824,17,15,14,16,15
2020824,17,12,13,14,22
2020824,16,12,16,12,11
2020824,25,13,12,14,21
2020824,26,40.82695637,14,15,13
2020824,25,11,21,20,26
2020824,45,15,25,24,43
2020824,63,36,55,54,41
2020824,66,53,73,103,67
2020824,103,84,65,107,71
2020825,102,58,60,64,44
2020825,68,60,41,42,36
2020825,27,21,12,11,8
2020825,23,21,10,9,9
2020825,21,16,9,8,7
2020825,19,16,11,7,8
2020825,27,19,14,13,17
2020825,49,36,32,25,28
2020825,60,51,45,39,37
2020825,55,45,37,34,30
2020825,38,38,31,35,26
2020825,36,43,39,36,30
2020825,43,40,39.74384143,45,31
2020825,38,37,37,35,39.03736825
2020825,29,22,20,25,33
2020825,22,16,18,15,20
2020825,24,12,14,13,23
2020825,23,10,11,12,16
2020825,28,14,17,18,18
2020825,38,12,20,23,35
2020825,49,25,26,36,39
2020825,81,61,36,68,55
2020825,80,62,30,59,59
2020825,63,51,68,86,62
2020826,88,71,62,82,49
2020826,129,103,54,84,50
2020826,100,63,42,43,60
2020826,83,64,33,36,44
2020826,48,56,28,18,21
2020826,27,43,13,10,12
2020826,44,35,24,17,23
2020826,61,61,42,39,52
2020826,79,63,56,44,50
2020826,74,62,60,41,46
2020826,58,50,48,45,35
2020826,57,47,53,55,44
2020826,55,57,55,56,50
2020826,47,44,39,47,48
2020826,36,23,22,32,36
2020826,30,12,18,17,29
2020826,26,16,15,35.6993103,18
2020826,35,13,13,14,26
2020826,37,11,16,22,29
2020826,37,14,20,26,36
2020826,47,20,22,35,50
2020826,44.65127292,49,30,40,40
2020826,49,33,19,47,40
2020826,67,35,45,43,40
2020827,81,50,46,28,24
2020827,64,43,20,17,13
2020827,50,39,31,22,11
