,Idx,Mean_S008,Mean_S035,Mean_S038,Mean_S048,Mean_S050
37000,20180322,42.0,47.0,35.0,41.0,39.0
37001,20180322,62.0,36.0,35.0,38.0,46.0
37002,20180322,82.0,37.0,43.0,54.0,67.0
37003,20180322,110.0,65.0,68.0,78.0,80.0
37004,20180322,116.0,75.0,75.0,73.0,94.0
37005,20180322,104.0,69.0,79.0,68.0,79.0
37006,20180322,95.0,69.0,88.0,78.0,68.0
37007,20180322,110.0,90.0,82.0,95.0,92.0
37008,20180323,112.0,98.0,79.0,85.0,80.0
37009,20180323,111.0,100.0,95.0,102.0,93.0
37010,20180323,108.0,83.0,36.0,62.0,44.0
37011,20180323,101.0,70.0,26.0,31.0,35.0
37012,20180323,82.0,73.0,23.0,37.0,32.0
37013,20180323,51.0,57.0,32.0,26.0,44.0
37014,20180323,62.0,60.0,69.0,58.0,91.0
37015,20180323,111.0,89.0,100.0,96.0,116.0
37016,20180323,123.0,106.0,107.0,113.0,117.0
37017,20180323,120.0,112.0,103.0,111.0,89.0
37018,20180323,108.0,99.0,78.0,98.0,81.0
37019,20180323,77.0,61.0,62.0,66.0,71.0
37020,20180323,69.0,52.0,43.0,52.0,58.0
37021,20180323,51.0,39.0,29.0,35.0,47.0
37022,20180323,67.0,50.0,42.0,53.0,50.0
37023,20180323,62.0,40.0,39.0,49.0,46.0
37024,20180323,53.0,39.0,30.0,48.0,41.0
37025,20180323,53.0,32.0,30.0,42.0,40.0
37026,20180323,52.0,33.0,32.0,44.0,38.0
37027,20180323,57.0,36.0,30.0,46.0,37.0
37028,20180323,48.0,37.0,35.0,49.0,42.0
37029,20180323,50.0,36.0,30.0,49.0,39.0
37030,20180323,43.0,29.0,15.0,35.0,25.0
37031,20180323,31.0,20.0,9.0,17.0,13.0
37032,20180324,28.0,19.0,8.0,12.0,9.0
37033,20180324,29.0,25.0,8.0,9.0,8.0
37034,20180324,21.0,23.0,5.0,7.0,5.0
37035,20180324,20.0,21.0,5.0,7.0,5.0
37036,20180324,18.0,18.0,4.0,5.0,4.0
37037,20180324,24.0,27.0,6.0,7.0,5.0
37038,20180324,24.0,43.0,6.0,9.0,7.0
37039,20180324,27.0,37.0,10.0,13.0,13.0
37040,20180324,36.0,38.0,18.0,20.0,13.0
37041,20180324,43.0,39.0,14.0,17.0,14.0
37042,20180324,38.0,32.0,15.0,19.0,17.0
37043,20180324,43.0,32.0,19.0,27.0,26.0
37044,20180324,35.0,32.0,15.0,21.0,16.0
37045,20180324,25.0,26.0,13.0,14.0,15.0
37046,20180324,30.0,28.0,14.0,17.0,16.0
37047,20180324,31.0,29.0,11.0,17.0,14.0
37048,20180324,31.0,30.0,10.0,14.0,14.0
37049,20180324,33.0,26.0,11.0,17.0,14.0
37050,20180324,40.0,28.0,15.0,21.0,18.0
37051,20180324,52.0,38.0,22.0,31.0,21.0
37052,20180324,60.0,48.0,25.0,38.0,28.0
37053,20180324,49.0,39.0,30.0,44.0,25.0
37054,20180324,49.0,35.0,19.0,28.0,22.0
37055,20180324,41.0,30.0,10.0,16.0,19.0
37056,20180325,41.0,29.0,9.0,18.0,16.0
37057,20180325,42.0,35.0,10.0,17.0,11.0
37058,20180325,42.0,35.0,10.0,17.0,11.0
37059,20180325,41.0,34.0,8.0,12.0,7.0
37060,20180325,45.0,30.0,10.0,15.0,7.0
37061,20180325,35.0,34.0,6.0,10.0,7.0
37062,20180325,36.0,40.0,6.0,12.0,10.0
37063,20180325,37.0,36.0,9.0,14.0,21.0
37064,20180325,42.0,33.0,14.0,19.0,29.0
37065,20180325,30.0,35.0,19.0,20.0,29.0
37066,20180325,36.0,37.0,15.0,15.0,17.0
37067,20180325,35.0,37.0,14.0,16.0,17.0
37068,20180325,25.0,31.0,20.0,10.0,12.0
37069,20180325,29.0,44.0,23.0,11.0,21.0
37070,20180325,24.0,36.0,26.0,11.0,11.0
37071,20180325,22.0,34.0,14.0,18.0,17.0
37072,20180325,31.0,31.0,14.0,15.0,17.0
37073,20180325,23.0,35.0,18.0,15.0,23.0
37074,20180325,36.0,44.0,25.0,22.0,27.0
37075,20180325,36.0,52.0,27.0,25.0,29.0
37076,20180325,40.0,51.0,34.0,34.0,31.0
37077,20180325,61.0,55.0,38.0,38.0,47.0
37078,20180325,52.0,57.0,45.0,33.0,48.0
37079,20180325,43.0,50.0,26.0,24.0,41.0
37080,20180326,49.0,42.0,38.0,33.0,27.0
37081,20180326,55.0,45.0,31.0,35.0,29.0
37082,20180326,54.0,55.0,36.0,45.0,34.0
37083,20180326,42.0,47.0,39.0,43.0,28.0
37084,20180326,34.0,43.0,32.0,31.0,19.0
37085,20180326,49.0,68.0,36.0,19.0,16.0
37086,20180326,77.0,72.0,71.0,45.0,31.0
37087,20180326,102.0,75.0,83.0,80.0,69.0
37088,20180326,110.0,89.0,95.0,88.0,95.0
37089,20180326,83.0,82.0,86.0,67.0,100.0
37090,20180326,87.0,78.0,75.0,69.0,92.0
37091,20180326,57.0,78.0,42.0,43.0,54.0
37092,20180326,42.0,47.0,27.0,27.0,29.0
37093,20180326,35.0,33.0,23.0,26.0,23.0
37094,20180326,40.0,37.0,27.0,23.0,23.0
37095,20180326,36.0,30.0,18.0,16.0,30.0
37096,20180326,38.0,37.0,29.0,15.0,14.0
37097,20180326,37.0,38.0,35.0,18.0,22.0
37098,20180326,41.0,43.0,20.0,33.0,29.0
37099,20180326,55.0,46.0,31.0,38.0,45.0
37100,20180326,70.0,59.0,55.0,49.0,59.0
37101,20180326,53.0,66.0,58.0,56.0,47.0
37102,20180326,60.0,64.0,50.0,41.0,59.0
37103,20180326,64.0,65.0,43.0,40.0,50.0
37104,20180327,56.0,54.0,19.0,40.0,21.0
37105,20180327,36.0,41.0,14.0,15.0,17.0
37106,20180327,33.0,35.0,11.0,15.0,14.0
37107,20180327,32.0,33.0,9.0,13.0,15.0
37108,20180327,23.0,33.0,8.0,11.0,9.0
37109,20180327,24.0,33.0,11.0,14.0,13.0
37110,20180327,42.0,39.0,22.0,25.0,30.0
37111,20180327,62.0,68.0,54.0,58.0,62.0
37112,20180327,75.0,75.0,64.0,63.0,76.0
37113,20180327,66.0,70.0,64.0,44.0,56.0
37114,20180327,53.0,53.0,40.0,38.0,55.0
37115,20180327,63.0,60.0,35.0,35.0,33.0
37116,20180327,53.0,55.0,44.0,46.0,37.0
37117,20180327,37.0,38.0,24.0,27.0,31.0
37118,20180327,28.0,34.0,19.0,22.0,17.0
37119,20180327,26.0,24.0,15.0,17.0,17.0
37120,20180327,32.0,29.0,19.0,19.0,21.0
37121,20180327,39.0,36.0,21.0,26.0,32.0
37122,20180327,50.0,40.0,24.0,29.0,46.0
37123,20180327,70.0,42.0,28.0,41.0,49.0
37124,20180327,58.0,57.0,50.0,45.0,49.0
37125,20180327,73.0,62.0,60.0,68.0,74.0
37126,20180327,95.0,72.0,44.0,62.0,65.0
37127,20180327,88.0,52.0,45.0,62.0,51.0
37128,20180328,71.0,44.0,26.0,43.0,40.0
37129,20180328,57.0,38.0,24.0,33.0,38.0
37130,20180328,50.0,42.0,23.0,27.0,30.0
37131,20180328,35.0,34.0,16.0,20.0,21.0
37132,20180328,27.0,31.0,10.0,14.0,16.0
37133,20180328,37.0,30.0,15.0,15.0,16.0
37134,20180328,56.0,43.0,27.0,29.0,36.0
37135,20180328,76.0,61.0,50.0,52.0,64.0
37136,20180328,101.0,81.0,89.0,79.0,79.0
37137,20180328,109.0,92.0,97.0,94.0,77.0
37138,20180328,111.0,108.0,93.0,96.0,98.0
37139,20180328,84.0,90.0,73.0,87.0,57.0
37140,20180328,64.0,67.0,62.0,62.0,65.0
37141,20180328,38.0,40.0,19.0,27.0,34.0
37142,20180328,37.0,33.0,17.0,27.0,27.0
37143,20180328,35.0,26.0,15.0,24.0,24.0
37144,20180328,30.0,25.0,15.0,22.0,25.0
37145,20180328,32.0,26.0,15.0,25.0,25.0
37146,20180328,40.0,27.0,17.0,23.0,28.0
37147,20180328,42.0,29.0,17.0,25.0,29.0
37148,20180328,51.0,35.0,26.0,34.0,43.0
37149,20180328,57.0,50.0,32.0,35.0,38.0
37150,20180328,41.0,49.0,22.0,22.0,22.0
37151,20180328,39.0,38.0,16.0,19.0,23.0
37152,20180329,29.0,32.0,10.0,12.0,14.0
37153,20180329,33.0,33.0,8.0,11.0,13.0
37154,20180329,19.0,35.0,8.0,9.0,7.0
37155,20180329,20.0,28.0,5.0,7.0,7.0
37156,20180329,25.0,30.0,8.0,11.0,9.0
37157,20180329,27.0,32.0,8.0,10.0,8.0
37158,20180329,36.0,37.0,13.0,16.0,14.0
37159,20180329,43.0,31.0,16.0,21.0,22.0
37160,20180329,41.0,36.0,20.0,22.0,23.0
37161,20180329,35.0,36.0,15.0,19.0,22.0
37162,20180329,26.0,33.0,11.0,16.0,16.0
37163,20180329,22.0,27.0,11.0,15.0,14.0
37164,20180329,22.0,23.0,10.0,14.0,12.0
37165,20180329,20.0,20.0,8.0,14.0,13.0
37166,20180329,18.0,21.0,8.0,13.0,12.0
37167,20180329,18.0,21.0,6.0,12.0,13.0
37168,20180329,20.0,22.0,6.0,13.0,10.0
37169,20180329,19.0,20.0,7.0,16.0,11.0
37170,20180329,28.0,21.0,9.0,16.0,15.0
37171,20180329,28.0,22.0,11.0,19.0,17.0
37172,20180329,30.0,27.0,13.0,26.0,20.0
37173,20180329,36.0,29.0,12.0,23.0,22.0
37174,20180329,33.0,31.0,11.0,18.0,14.0
37175,20180329,28.0,28.0,8.0,15.0,12.0
37176,20180330,25.0,20.0,6.0,13.0,10.0
37177,20180330,16.0,16.0,4.0,11.0,10.0
37178,20180330,14.0,16.0,3.0,8.0,7.0
37179,20180330,13.0,14.0,3.0,7.0,5.0
37180,20180330,11.0,12.0,2.0,5.0,3.0
37181,20180330,16.0,14.0,2.0,5.0,3.0
37182,20180330,13.0,26.0,4.0,7.0,6.0
37183,20180330,25.0,25.0,9.0,11.0,15.0
37184,20180330,31.0,24.0,12.0,15.0,20.0
37185,20180330,32.0,23.0,12.0,19.0,21.0
37186,20180330,26.0,22.0,8.0,17.0,13.0
37187,20180330,24.0,18.0,8.0,16.0,13.0
37188,20180330,26.0,22.0,10.0,16.0,16.0
37189,20180330,26.0,19.0,11.0,16.0,14.0
37190,20180330,25.0,24.0,9.0,18.0,14.0
37191,20180330,22.0,20.0,7.0,14.0,11.0
37192,20180330,19.0,20.0,6.0,14.0,12.0
37193,20180330,25.0,19.0,7.0,15.0,12.0
37194,20180330,25.0,19.0,10.0,17.0,12.0
37195,20180330,29.0,21.0,11.0,20.0,15.0
37196,20180330,34.0,23.0,13.0,21.0,13.0
37197,20180330,32.0,25.0,13.0,24.0,17.0
37198,20180330,27.0,23.0,9.0,21.0,15.0
37199,20180330,29.0,24.0,7.0,12.0,10.0
37200,20180331,29.0,26.0,11.0,14.0,11.0
37201,20180331,26.0,22.0,7.0,10.0,10.0
37202,20180331,25.0,22.0,5.0,8.0,7.0
37203,20180331,22.0,19.0,4.0,7.0,6.0
37204,20180331,19.0,18.0,6.0,8.0,6.0
37205,20180331,22.0,26.0,5.0,7.0,5.0
37206,20180331,27.0,26.0,7.0,10.0,8.0
37207,20180331,33.0,23.0,11.0,17.0,9.0
37208,20180331,33.0,27.0,15.0,16.0,11.0
37209,20180331,32.0,27.0,8.0,15.0,15.0
37210,20180331,30.0,26.0,9.0,21.0,18.0
37211,20180331,33.0,26.0,16.0,26.0,17.0
37212,20180331,31.0,24.0,14.0,20.0,14.0
37213,20180331,29.0,27.0,13.0,17.0,20.0
37214,20180331,27.0,29.0,13.0,14.0,17.0
37215,20180331,22.0,29.0,10.0,12.0,13.0
37216,20180331,24.0,29.0,10.0,13.0,15.0
37217,20180331,30.0,31.0,9.0,17.0,19.0
37218,20180331,35.0,34.0,11.0,14.0,19.0
37219,20180331,37.0,41.0,16.0,23.0,22.0
37220,20180331,41.0,58.0,35.0,32.0,35.0
37221,20180331,69.0,47.0,48.0,42.0,48.0
37222,20180331,63.0,43.0,33.0,38.0,44.0
37223,20180331,68.0,45.0,28.0,31.0,35.0
37224,20180401,52.0,44.0,23.0,26.0,33.0
37225,20180401,51.0,41.0,16.0,23.0,31.0
37226,20180401,42.0,35.0,14.0,21.0,24.0
37227,20180401,43.0,41.0,16.0,26.0,16.0
37228,20180401,47.0,35.0,18.0,19.0,17.0
37229,20180401,38.0,36.0,16.0,19.0,16.0
37230,20180401,56.0,56.0,26.0,38.0,39.0
37231,20180401,50.0,52.0,45.0,62.0,46.0
37232,20180401,52.0,54.0,51.0,46.0,39.0
37233,20180401,52.0,56.0,40.0,36.0,34.0
37234,20180401,45.0,54.0,33.0,29.0,20.0
37235,20180401,35.0,47.0,28.0,28.0,16.0
37236,20180401,32.0,42.0,32.0,27.0,27.0
37237,20180401,29.0,37.0,31.0,27.0,25.0
37238,20180401,29.0,35.0,30.0,26.0,23.0
37239,20180401,20.0,29.0,20.0,16.0,12.0
37240,20180401,14.0,30.0,14.0,12.0,9.0
37241,20180401,24.0,30.0,14.0,12.0,8.0
37242,20180401,28.0,30.0,24.0,17.0,13.0
37243,20180401,32.0,32.0,19.0,32.0,18.0
37244,20180401,64.0,56.0,44.0,38.0,36.0
37245,20180401,105.0,84.0,95.0,64.0,85.0
37246,20180401,96.0,95.0,80.0,71.0,68.0
37247,20180401,92.0,93.0,54.0,45.0,55.0
37248,20180402,80.0,82.0,55.0,59.0,52.0
37249,20180402,41.0,56.0,32.0,33.0,47.0
37250,20180402,38.0,51.0,33.0,36.0,31.0
37251,20180402,19.0,39.0,13.0,13.0,16.0
37252,20180402,19.0,40.0,12.0,11.0,12.0
37253,20180402,44.0,50.0,18.0,18.0,15.0
37254,20180402,51.0,59.0,33.0,37.0,27.0
37255,20180402,91.0,81.0,70.0,65.0,84.0
37256,20180402,108.0,93.0,102.0,88.0,84.0
37257,20180402,91.0,81.0,78.0,68.0,59.0
37258,20180402,61.0,77.0,57.0,49.0,37.0
37259,20180402,49.0,62.0,47.0,48.0,43.0
37260,20180402,40.0,53.0,41.0,38.0,39.0
37261,20180402,37.0,49.0,32.0,36.0,31.0
37262,20180402,34.0,35.0,25.0,32.0,33.0
37263,20180402,30.0,28.0,20.0,26.0,33.0
37264,20180402,34.0,26.0,25.0,30.0,32.0
37265,20180402,40.0,25.0,23.0,31.0,36.0
37266,20180402,38.0,28.0,26.0,32.0,39.0
37267,20180402,47.0,30.0,23.0,40.0,45.0
37268,20180402,56.0,45.0,41.0,51.0,50.0
37269,20180402,52.0,48.0,39.0,55.0,52.0
37270,20180402,43.0,35.0,18.0,24.0,30.0
37271,20180402,35.0,33.0,15.0,26.0,23.0
37272,20180403,24.0,29.0,12.0,19.0,17.0
37273,20180403,12.0,26.0,11.0,12.0,16.0
37274,20180403,11.0,23.0,7.0,9.0,9.0
37275,20180403,11.0,19.0,5.0,8.0,8.0
37276,20180403,12.0,19.0,4.0,7.0,6.0
37277,20180403,15.0,21.0,5.0,10.0,7.0
37278,20180403,32.0,23.0,10.0,24.0,19.0
37279,20180403,61.0,37.0,33.0,53.0,55.0
37280,20180403,70.0,50.0,58.0,72.0,68.0
37281,20180403,76.0,60.0,56.0,66.0,66.0
37282,20180403,62.0,48.0,38.0,43.0,51.0
37283,20180403,43.0,44.0,24.0,36.0,32.0
37284,20180403,45.0,37.0,24.0,33.0,38.0
37285,20180403,39.0,29.0,24.0,32.0,38.0
37286,20180403,38.0,26.0,20.0,31.0,36.0
37287,20180403,31.0,25.0,19.0,30.0,31.0
37288,20180403,30.0,24.0,21.0,26.0,32.0
37289,20180403,38.0,25.0,18.0,32.0,34.0
37290,20180403,51.0,27.0,29.0,39.0,46.0
37291,20180403,61.0,30.0,29.0,43.0,43.0
37292,20180403,60.0,35.0,32.0,49.0,52.0
37293,20180403,48.0,34.0,26.0,42.0,38.0
37294,20180403,38.0,28.0,19.0,32.0,31.0
37295,20180403,35.0,26.0,15.0,26.0,24.0
37296,20180404,22.0,20.0,6.0,12.0,11.0
37297,20180404,14.0,18.0,4.0,6.0,6.0
37298,20180404,12.0,17.0,3.0,6.0,6.0
37299,20180404,9.0,14.0,2.0,7.0,5.0
37300,20180404,11.0,15.0,3.0,6.0,5.0
37301,20180404,15.0,14.0,4.0,10.0,8.0
37302,20180404,34.0,20.0,9.0,23.0,21.0
37303,20180404,63.0,36.0,32.0,56.0,53.0
37304,20180404,70.0,61.0,51.0,67.0,62.0
37305,20180404,64.0,51.0,44.0,57.0,57.0
37306,20180404,63.0,40.0,32.0,44.0,47.0
37307,20180404,55.0,36.0,26.0,34.0,37.0
37308,20180404,48.0,30.0,23.0,33.0,33.0
37309,20180404,47.0,26.0,20.0,31.0,33.0
37310,20180404,41.0,25.0,19.0,27.0,29.0
37311,20180404,36.0,24.0,18.0,26.0,25.0
37312,20180404,39.0,22.0,16.0,29.0,27.0
37313,20180404,38.0,25.0,16.0,30.0,35.0
37314,20180404,48.0,26.0,23.0,33.0,32.0
37315,20180404,49.0,29.0,24.0,36.0,33.0
37316,20180404,49.0,34.0,28.0,44.0,38.0
37317,20180404,49.0,35.0,33.0,44.0,38.0
37318,20180404,44.0,34.0,25.0,32.0,33.0
37319,20180404,42.0,35.0,19.0,24.0,30.0
37320,20180405,40.0,33.0,23.0,23.0,25.0
37321,20180405,42.0,32.0,19.0,22.0,20.0
37322,20180405,44.0,33.0,12.0,15.0,12.0
37323,20180405,35.0,34.0,12.0,13.0,10.0
37324,20180405,37.0,33.0,14.0,15.0,21.0
37325,20180405,56.0,53.0,37.0,34.0,50.0
37326,20180405,70.0,67.0,64.0,66.0,55.0
37327,20180405,93.0,72.0,93.0,78.0,70.0
37328,20180405,109.0,81.0,108.0,84.0,76.0
37329,20180405,91.0,95.0,85.0,68.0,63.0
37330,20180405,82.0,93.0,69.0,60.0,50.0
37331,20180405,68.0,84.0,71.0,59.0,46.0
37332,20180405,56.0,67.0,60.0,56.0,50.0
37333,20180405,48.0,56.0,44.0,47.0,47.0
37334,20180405,37.0,52.0,42.0,43.0,56.0
37335,20180405,36.0,38.0,37.0,37.0,37.0
37336,20180405,34.0,34.0,29.0,31.0,36.0
37337,20180405,32.0,29.0,26.0,34.0,28.0
37338,20180405,43.0,31.0,36.0,34.0,27.0
37339,20180405,54.0,41.0,38.0,45.0,36.0
37340,20180405,78.0,49.0,57.0,44.0,50.0
37341,20180405,111.0,76.0,104.0,66.0,79.0
37342,20180405,111.0,104.0,117.0,90.0,97.0
37343,20180405,91.0,92.0,81.0,57.0,73.0
37344,20180406,81.0,86.0,68.0,46.0,61.0
37345,20180406,72.0,78.0,47.0,40.0,36.0
37346,20180406,57.0,67.0,37.0,39.0,30.0
37347,20180406,44.0,57.0,24.0,33.0,23.0
37348,20180406,36.0,51.0,22.0,27.0,23.0
37349,20180406,43.0,63.0,29.0,25.0,30.0
37350,20180406,66.0,63.0,42.0,37.0,51.0
37351,20180406,105.0,90.0,82.0,79.0,86.0
37352,20180406,113.0,95.0,113.0,88.0,90.0
37353,20180406,105.0,100.0,105.0,75.0,82.0
37354,20180406,84.0,89.0,66.0,49.0,46.0
37355,20180406,69.0,82.0,41.0,36.0,24.0
37356,20180406,67.0,84.0,49.0,40.0,28.0
37357,20180406,66.0,80.0,56.0,49.0,37.0
37358,20180406,76.0,81.0,65.0,69.0,54.0
37359,20180406,67.0,70.0,56.0,68.0,47.0
37360,20180406,72.0,83.0,96.0,72.0,72.0
37361,20180406,99.0,89.0,81.0,64.0,85.0
37362,20180406,90.0,88.0,82.0,55.0,70.0
37363,20180406,106.0,89.0,94.0,81.0,93.0
37364,20180406,114.0,99.0,104.0,77.0,84.0
37365,20180406,110.0,98.0,97.0,90.0,77.0
37366,20180406,64.0,71.0,51.0,61.0,56.0
37367,20180406,40.0,57.0,24.0,38.0,42.0
37368,20180407,25.0,43.0,17.0,27.0,21.0
37369,20180407,29.0,41.0,24.0,29.0,24.0
37370,20180407,26.0,38.0,17.0,32.0,21.0
37371,20180407,27.0,31.0,12.0,22.0,18.0
37372,20180407,28.0,30.0,13.0,23.0,18.0
37373,20180407,23.0,30.0,13.0,23.0,18.0
37374,20180407,41.0,39.0,13.0,33.0,25.0
37375,20180407,46.0,35.0,19.0,34.0,32.0
37376,20180407,38.0,41.0,26.0,37.0,36.0
37377,20180407,52.0,54.0,36.0,50.0,50.0
37378,20180407,59.0,47.0,36.0,48.0,44.0
37379,20180407,57.0,39.0,36.0,42.0,48.0
37380,20180407,63.0,43.0,36.0,44.0,43.0
37381,20180407,63.0,44.0,35.0,49.0,44.0
37382,20180407,59.0,39.0,37.0,46.0,42.0
37383,20180407,51.0,38.0,25.0,37.0,34.0
37384,20180407,37.0,32.0,16.0,29.0,37.0
37385,20180407,45.0,31.0,20.0,36.0,34.0
37386,20180407,50.0,36.0,27.0,33.0,39.0
37387,20180407,52.0,37.0,35.0,45.0,42.0
37388,20180407,70.0,42.0,46.0,52.0,54.0
37389,20180407,74.0,51.0,64.0,52.0,71.0
37390,20180407,81.0,52.0,49.0,63.0,58.0
37391,20180407,64.0,45.0,26.0,31.0,33.0
37392,20180408,55.0,37.0,32.0,27.0,42.0
37393,20180408,60.0,40.0,21.0,21.0,34.0
37394,20180408,44.0,33.0,16.0,23.0,26.0
37395,20180408,40.0,27.0,17.0,24.0,18.0
37396,20180408,38.0,25.0,13.0,19.0,18.0
37397,20180408,35.0,32.0,11.0,13.0,15.0
37398,20180408,31.0,34.0,13.0,16.0,19.0
37399,20180408,30.0,24.0,16.0,20.0,20.0
37400,20180408,29.0,23.0,22.0,27.0,24.0
37401,20180408,16.0,26.0,22.0,23.0,11.0
37402,20180408,12.0,30.0,18.0,18.0,10.0
37403,20180408,14.0,24.0,15.0,16.0,20.0
37404,20180408,32.0,23.0,20.0,20.0,30.0
37405,20180408,38.0,31.0,24.0,25.0,36.0
37406,20180408,30.0,25.0,21.0,26.0,31.0
37407,20180408,27.0,25.0,17.0,22.0,31.0
37408,20180408,23.0,22.0,14.0,13.0,21.0
37409,20180408,27.0,22.0,14.0,21.0,17.0
37410,20180408,35.0,22.0,17.0,25.0,46.0
37411,20180408,36.0,26.0,21.0,28.0,39.0
37412,20180408,45.0,34.0,25.0,38.0,34.0
37413,20180408,49.0,40.0,31.0,39.0,40.0
37414,20180408,37.0,35.0,25.0,31.0,35.0
37415,20180408,29.0,28.0,17.0,22.0,24.0
37416,20180409,25.0,21.0,7.0,13.0,14.0
37417,20180409,16.0,24.0,5.0,12.0,9.0
37418,20180409,11.0,20.0,5.0,11.0,9.0
37419,20180409,10.0,16.0,4.0,6.0,5.0
37420,20180409,12.0,19.0,3.0,7.0,4.0
37421,20180409,17.0,20.0,4.0,10.0,9.0
37422,20180409,35.0,24.0,12.0,25.0,21.0
37423,20180409,59.0,38.0,46.0,54.0,64.0
37424,20180409,77.0,65.0,56.0,71.0,75.0
37425,20180409,80.0,71.0,56.0,71.0,82.0
37426,20180409,72.0,56.0,42.0,56.0,65.0
37427,20180409,62.0,53.0,34.0,50.0,55.0
37428,20180409,61.0,53.0,31.0,43.0,41.0
37429,20180409,22.0,38.0,26.0,40.0,39.0
37430,20180409,49.0,34.0,26.0,33.0,38.0
37431,20180409,42.0,28.0,18.0,31.0,34.0
37432,20180409,46.0,28.0,17.0,35.0,34.0
37433,20180409,52.0,33.0,24.0,35.0,36.0
37434,20180409,52.0,33.0,27.0,42.0,43.0
37435,20180409,52.0,28.0,27.0,38.0,39.0
37436,20180409,55.0,30.0,29.0,42.0,39.0
37437,20180409,47.0,31.0,22.0,36.0,35.0
37438,20180409,42.0,27.0,15.0,24.0,24.0
37439,20180409,29.0,22.0,9.0,18.0,15.0
37440,20180410,25.0,18.0,11.0,12.0,9.0
37441,20180410,18.0,19.0,6.0,9.0,8.0
37442,20180410,14.0,16.0,5.0,7.0,6.0
37443,20180410,12.0,16.0,4.0,7.0,5.0
37444,20180410,13.0,14.0,6.0,9.0,7.0
37445,20180410,15.0,15.0,5.0,10.0,10.0
37446,20180410,27.0,16.0,10.0,23.0,21.0
37447,20180410,54.0,30.0,31.0,45.0,52.0
37448,20180410,66.0,48.0,40.0,62.0,69.0
37449,20180410,77.0,54.0,53.0,65.0,67.0
37450,20180410,73.0,53.0,45.0,59.0,62.0
37451,20180410,67.0,44.0,39.0,53.0,58.0
37452,20180410,22.0,49.0,46.0,57.0,64.0
37453,20180410,61.0,48.0,37.0,57.0,58.0
37454,20180410,64.0,44.0,41.0,50.0,58.0
37455,20180410,69.0,38.0,43.0,52.0,53.0
37456,20180410,66.0,41.0,37.0,62.0,54.0
37457,20180410,73.0,43.0,44.0,62.0,60.0
37458,20180410,72.0,43.0,58.0,65.0,68.0
37459,20180410,73.0,48.0,58.0,71.0,73.0
37460,20180410,67.0,52.0,55.0,60.0,68.0
37461,20180410,100.0,64.0,72.0,66.0,72.0
37462,20180410,82.0,50.0,51.0,63.0,57.0
37463,20180410,54.0,31.0,24.0,28.0,35.0
37464,20180411,39.0,26.0,12.0,17.0,24.0
37465,20180411,34.0,29.0,10.0,12.0,17.0
37466,20180411,23.0,21.0,10.0,9.0,13.0
37467,20180411,22.0,17.0,9.0,9.0,11.0
37468,20180411,21.0,18.0,5.0,9.0,12.0
37469,20180411,29.0,24.0,13.0,17.0,22.0
37470,20180411,58.0,29.0,31.0,36.0,44.0
37471,20180411,98.0,54.0,63.0,74.0,86.0
37472,20180411,115.0,82.0,89.0,87.0,109.0
37473,20180411,96.0,81.0,70.0,63.0,109.0
37474,20180411,86.0,66.0,45.0,48.0,51.0
37475,20180411,72.0,54.0,32.0,38.0,38.0
37476,20180411,71.0,54.0,31.0,35.0,35.0
37477,20180411,65.0,47.0,26.0,33.0,34.0
37478,20180411,58.0,45.0,29.0,36.0,37.0
37479,20180411,62.0,48.0,32.0,37.0,36.0
37480,20180411,56.0,38.0,25.0,35.0,40.0
37481,20180411,66.0,45.0,35.0,42.0,39.0
37482,20180411,70.0,47.0,36.0,43.0,48.0
37483,20180411,85.0,37.0,55.0,52.0,91.0
37484,20180411,76.0,38.0,51.0,61.0,72.0
37485,20180411,67.0,34.0,37.0,50.0,64.0
37486,20180411,59.0,28.0,25.0,37.0,43.0
37487,20180411,52.0,29.0,21.0,38.0,51.0
37488,20180412,42.0,26.0,15.0,18.0,22.0
37489,20180412,28.0,23.0,7.0,12.0,16.0
37490,20180412,27.0,24.0,11.0,11.0,11.0
37491,20180412,24.0,24.0,7.0,10.0,8.0
37492,20180412,26.0,25.0,8.0,13.0,11.0
37493,20180412,32.0,27.0,11.0,14.0,18.0
37494,20180412,51.0,26.0,23.0,31.0,34.0
37495,20180412,83.0,49.0,51.0,60.0,68.0
37496,20180412,89.0,64.0,65.0,73.0,83.0
37497,20180412,80.0,58.0,54.0,58.0,71.0
37498,20180412,65.0,55.0,37.0,51.0,51.0
37499,20180412,55.0,49.0,31.0,41.0,46.0
37500,20180412,48.0,34.0,18.0,38.0,34.0
37501,20180412,52.0,35.0,24.0,42.0,42.0
37502,20180412,55.0,32.0,26.0,43.0,45.0
37503,20180412,44.0,29.0,29.0,36.0,38.0
37504,20180412,53.0,35.0,30.0,46.0,48.0
37505,20180412,61.0,37.0,43.0,53.0,61.0
37506,20180412,63.0,35.0,46.0,59.0,69.0
37507,20180412,47.0,36.0,52.0,61.0,50.0
37508,20180412,52.0,40.0,45.0,62.0,53.0
37509,20180412,59.0,45.0,45.0,58.0,38.0
37510,20180412,59.0,52.0,47.0,42.0,34.0
37511,20180412,51.0,41.0,30.0,40.0,29.0
37512,20180413,35.0,33.0,22.0,32.0,28.0
37513,20180413,25.0,27.0,12.0,23.0,20.0
37514,20180413,16.0,19.0,7.0,15.0,14.0
37515,20180413,15.0,14.0,5.0,10.0,8.0
37516,20180413,17.0,14.0,4.0,8.0,8.0
